Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\RCB_WiWi_STM32WL3\ECAD_V1\Project Outputs for RCB_WiWi_STM32WL3\Pick Place for RCB_WiWi_STM32WL3_V1(845-XXXXX_PCBA_projectname).csv

========================================================================================================================
File Design Information:

Date:       27/12/24
Time:       09:19
Revision:   Not in VersionControl
Variant:    845-XXXXX_PCBA_projectname
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"C123","47pF_50V_0402","BottomLayer","CAPC1005X55X25LL05T10","551.181","464.567","180",""
"C122","4.7uF_16V_0402","BottomLayer","FP-CL829-IPC_C","212.598","1511.811","180","Cap Ceramic 4.7uF 16V X5R ±20% SMD 0402 +85°C Paper T/R"
"C121","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","213.088","1476.005","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C120","10nF_50V_0402","BottomLayer","FP-CC0402-MFG","186.185","1173.228","0","CAP CER 10000PF 50V X7R 0402"
"C119","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1110.236","2334.646","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C118","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1190.945","2370.079","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C117","10nF_50V_0402","BottomLayer","FP-CC0402-MFG","1047.244","2452.756","180","CAP CER 10000PF 50V X7R 0402"
"C116","47pF_50V_0402","BottomLayer","CAPC1005X55X25LL05T10","692.913","358.268","180",""
"C6","5pF_50V_0402","TopLayer","FP-GJM155-0_05-IPC_B","165.354","1842.520","180","Multi-Layer Ceramic Capacitor 5pF C0G  ±0.05pF 0402 Paper T/R"
"J7","HTSW-104-07-G-D","TopLayer","FP-HTSW-104-07-G-D-MFG","1129.921","1425.197","90","CONN HEADER VERT 8POS 2.54MM"
"J6","U.FL-R-SMT-1(10)","TopLayer","FP-U_FL-R-SMT-1_10-MFG","88.091","1721.457","90","CONN U.FL RCPT STR 50 OHM SMD"
"J5","U.FL-R-SMT-1(10)","TopLayer","FP-U_FL-R-SMT-1_10-MFG","1156.004","984.252","270","CONN U.FL RCPT STR 50 OHM SMD"
"J3","U.FL-R-SMT-1(10)","TopLayer","FP-U_FL-R-SMT-1_10-MFG","803.150","241.634","180","CONN U.FL RCPT STR 50 OHM SMD"
"J1","U.FL-R-SMT-1(10)","TopLayer","FP-U_FL-R-SMT-1_10-MFG","472.441","229.823","180","CONN U.FL RCPT STR 50 OHM SMD"
"U11","8A34004E-000NBG","TopLayer","NBG48P1_REN","673.228","972.441","0","No Description Available"
"U10","24LC1026-I/SN","TopLayer","MCHP-SOIC-SN8_N","182.087","1236.417","180","1024K bits I2C™ Serial EEPROM, 2.5 to 5.5 V, 400 kHz, -40 to 85 degC, 8-pin SOIC (SN8), Tube"
"R44","0_5%_0402","TopLayer","RESC1005X40X25NL05T10","492.126","141.732","0",""
"R19","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","83.591","1260.630","180",""
"R18","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","81.263","1310.973","180",""
"R17","330_1%_0402","BottomLayer","RESC1005X40X25NL10T10","185.039","594.488","0",""
"C74","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","389.764","1358.268","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C7","2.2pF_50V_0402","TopLayer","FP-GJM155-0_05-IPC_C","177.316","1976.378","180","Multi-Layer Ceramic Capacitor 2.2pF C0G  ±0.05pF 0402 Paper T/R"
"D4","LTST-C190GKT","TopLayer","FP-LTST-C190GKT-MFG","318.898","551.181","270","LED GREEN CLEAR CHIP SMD"
"C107","10uF_10V_0402","BottomLayer","FP-CL05A106MP5NUNC-MFG","728.346","842.520","90","CAP CER 10UF 10V X5R 0402"
"C106","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","799.213","637.795","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C104","10uF_10V_0402","BottomLayer","FP-CL05A106MP5NUNC-MFG","759.842","638.779","270","CAP CER 10UF 10V X5R 0402"
"R45","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","553.228","913.386","0",""
