Altium Designer Pick and Place Locations
C:\Documents\Altium\SM_Project\QUANTUM\–¿«–¿¡Œ“ »\Hardware\MiniPTM\ECAD_V5\Output\MiniPTM_P&P 2025-07-22 16-43\MiniPTM_Revision_P&P 2025-07-22 16-43.csv

========================================================================================================================
File Design Information:

Date:       22.07.25
Time:       16:43
Revision:   09903b070002e888bd03bf090a5081394ee72aed
Variant:    release
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Layer","Comment","Description"
"C151","FP-C1005-050-0_05-IPC_C","74.0881","-55.8236","180","TopLayer","0.1uF_50V_0402","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C153","FP-CL05A106MP5NUNC-MFG","72.9901","-32.3015","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C154","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","74.0790","-32.3015","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C155","FP-CL05A106MP5NUNC-MFG","70.1136","-31.7166","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C156","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","70.1577","-30.6154","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C157","FP-1206-L_3_2_0_2-W_1_6_0-IPC_C","66.2324","-77.0981","0","TopLayer","22uF_6.3V_1206","General Purpose Ceramic Capacitor, 1206, 22uF, 20%, X5R, 15%, 6.3V"
"C158","FP-1206-L_3_2_0_2-W_1_6_0-IPC_C","66.2324","-79.3375","0","TopLayer","22uF_6.3V_1206","General Purpose Ceramic Capacitor, 1206, 22uF, 20%, X5R, 15%, 6.3V"
"C159","FP-1206-L_3_2_0_2-W_1_6_0-IPC_C","60.8812","-79.2280","180","TopLayer","22uF_6.3V_1206","General Purpose Ceramic Capacitor, 1206, 22uF, 20%, X5R, 15%, 6.3V"
"C160","FP-1206-L_3_2_0_2-W_1_6_0-IPC_C","66.2028","-81.6201","0","TopLayer","22uF_6.3V_1206","General Purpose Ceramic Capacitor, 1206, 22uF, 20%, X5R, 15%, 6.3V"
"C161","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","75.4881","-73.9280","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C162","FP-0402-L_1_0_0_05-W_0_5-IPC_A","72.3836","-76.0238","0","BottomLayer","1uF_16V_0402","None"
"C164","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","80.3889","-32.8769","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C165","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","81.8500","-32.8769","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C166","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","99.7500","-32.8769","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C167","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","98.5000","-32.8769","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C168","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","97.1500","-32.8769","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C169","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","76.3346","-85.7662","270","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C170","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","42.8983","-28.8246","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C171","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","42.8758","-29.9538","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C172","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","43.3471","-44.5729","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C173","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","43.3783","-45.6905","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C174","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","42.6349","-57.4294","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C175","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","42.6297","-58.5171","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C177","FP-C3216-160-0_2-MFG","60.6407","-77.0238","180","TopLayer","47uF_16V_1206","Multilayer Ceramic Capacitors 47uF ±20% 16V X5R SMD 1206"
"C179","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","96.8000","-87.8400","270","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C180","FP-0603-L_1_6_0_2-W_0_8_0-MFG","61.4716","-81.2582","180","TopLayer","10uF_16V_0603","Multilayer Ceramic Capacitor 10uF 16V X5R 20% SMD 0603 T/R"
"C181","FP-C1005-050-0_05-IPC_A","65.3475","-83.4130","0","TopLayer","2.2uF_16V_0402","Multilayer Ceramic Capacitors 2.2?F ±10% 16V X5R SMD 0402"
"C182","FP-0402-L_1_0_0_05-W_0_5-IPC_A","61.3507","-82.5798","180","TopLayer","1uF_16V_0402","None"
"C183","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","62.6216","-84.0678","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C186","FP-GRM31C-0_2-e0_3_0_8-IPC_C","74.1225","-82.0280","180","TopLayer","4.7uF_50V_1206","Chip Multilayer Ceramic Capacitors for General Purpose, 1206, 4.7uF, X7R, 15%, 10%, 50V"
"C187","FP-GRM31C-0_2-e0_3_0_8-IPC_C","74.1336","-79.7280","180","TopLayer","4.7uF_50V_1206","Chip Multilayer Ceramic Capacitors for General Purpose, 1206, 4.7uF, X7R, 15%, 10%, 50V"
"C192","FP-C0603C106M9PACTU-MFG","31.8231","-38.0565","180","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C193","CAPC1608X87X35NL15T15","32.6059","-39.6390","0","BottomLayer","4.7uF_10V_0603",""
"C194","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","34.8504","-39.7007","270","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C195","FP-C0603C106M9PACTU-MFG","37.5937","-37.6390","90","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C196","CAPC1608X87X35NL15T15","38.4480","-39.5390","180","BottomLayer","4.7uF_10V_0603",""
"C197","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","37.8100","-40.8890","0","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C198","FP-C0603C106M9PACTU-MFG","32.6809","-43.4890","180","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C199","CAPC1608X87X35NL15T15","32.6481","-41.7131","0","BottomLayer","4.7uF_10V_0603",""
"C200","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","34.8542","-41.3201","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C201","FP-C0603C106M9PACTU-MFG","39.1786","-44.1079","270","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C202","CAPC1608X87X35NL15T15","37.7890","-44.1262","90","BottomLayer","4.7uF_10V_0603",""
"C203","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","37.8621","-41.9390","0","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C204","FP-0603-L_1_6_0_2-W_0_8_0-MFG","36.3661","-68.6221","270","TopLayer","10uF_16V_0603","Multilayer Ceramic Capacitor 10uF 16V X5R 20% SMD 0603 T/R"
"C205","FP-C1005-050-0_05-IPC_A","38.6250","-65.0690","0","TopLayer","2.2uF_16V_0402","Multilayer Ceramic Capacitors 2.2?F ±10% 16V X5R SMD 0402"
"C206","FP-0402-L_1_0_0_05-W_0_5-IPC_A","38.4977","-66.6189","0","TopLayer","1uF_16V_0402","None"
"C207","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","38.7000","-68.1190","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C212","FP-C0603C106M9PACTU-MFG","31.9748","-53.5390","90","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C215","CAPC1608X87X35NL15T15","30.2626","-53.6890","270","BottomLayer","4.7uF_10V_0603",""
"C216","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","33.5404","-52.9390","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C217","FP-C0603C106M9PACTU-MFG","35.4445","-52.6558","90","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C218","CAPC1608X87X35NL15T15","37.2772","-52.8640","270","BottomLayer","4.7uF_10V_0603",""
"C219","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","37.4860","-54.8142","0","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C220","FP-C0603C106M9PACTU-MFG","31.9415","-58.5890","270","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C221","CAPC1608X87X35NL15T15","31.2234","-56.4864","0","BottomLayer","4.7uF_10V_0603",""
"C222","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","33.3559","-56.3162","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C223","FP-C0603C106M9PACTU-MFG","37.5439","-57.2890","0","BottomLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C224","CAPC1608X87X35NL15T15","37.4794","-59.3890","90","BottomLayer","4.7uF_10V_0603",""
"C225","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","37.4241","-55.9864","0","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C226","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","74.3261","-85.2389","270","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C227","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","72.9104","-85.2125","270","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C228","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","68.3093","-85.5285","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C229","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","68.3093","-86.4991","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C230","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","68.1132","-89.1385","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C231","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","77.5961","-86.6385","180","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C232","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","77.8457","-88.5185","180","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C233","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","73.8261","-90.2885","90","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C234","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","72.4961","-88.2081","0","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C235","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","72.4961","-86.7081","0","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C236","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","68.1132","-90.1487","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C240","FP-C0603-CJ-MFG","11.1000","-85.9683","0","BottomLayer","0.1uF_50V_0603","CAP CER 0.1UF 50V X7R 0603"
"C242","FP-CL05A106MP5NUNC-MFG","63.7136","-52.0639","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C243","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","63.6690","-50.9899","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C244","FP-CL05A106MP5NUNC-MFG","63.7017","-55.5794","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C245","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","63.6690","-56.5829","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C246","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","63.6591","-57.6117","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C247","FP-CL05A106MP5NUNC-MFG","67.9959","-50.0050","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C248","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","66.8711","-50.0050","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C249","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","71.3903","-49.9300","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C250","FP-CL05A106MP5NUNC-MFG","66.3207","-38.5332","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C251","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","65.2268","-38.5545","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C252","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","69.8235","-38.4582","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C253","FP-CL05A106MP5NUNC-MFG","66.3917","-40.5374","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C254","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","65.2577","-40.5487","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C255","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","69.7579","-40.5374","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C256","FP-CL05A106MP5NUNC-MFG","74.1461","-40.2980","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C257","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","73.0669","-40.3084","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C258","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","77.3733","-40.1838","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C259","FP-CL05A106MP5NUNC-MFG","66.3574","-54.3030","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C260","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","66.2591","-53.2407","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C261","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","66.2824","-57.4559","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C262","FP-CL05A106MP5NUNC-MFG","60.4367","-24.8699","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C263","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","60.4367","-23.8281","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C264","FP-CL05A106MP5NUNC-MFG","60.4367","-28.1946","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C265","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","60.4705","-29.3145","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C266","FP-CL05A106MP5NUNC-MFG","78.3367","-38.1457","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C267","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","77.1785","-38.1696","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C268","FP-CL05A106MP5NUNC-MFG","73.0399","-38.1457","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C269","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","74.0872","-38.1457","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C270","FP-CL05A106MP5NUNC-MFG","56.5368","-56.1829","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C271","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","56.5098","-55.0723","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C272","FP-CL05A106MP5NUNC-MFG","75.2716","-49.7750","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C273","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","75.2735","-48.6743","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C274","FP-CL05A106MP5NUNC-MFG","56.5098","-50.2938","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C275","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","56.5257","-51.4721","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C276","FP-CL05A106MP5NUNC-MFG","75.2407","-44.3931","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C277","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","75.2407","-45.4760","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C278","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","68.6486","-28.5194","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C279","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","84.2181","-76.4568","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C280","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","96.7061","-79.8625","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C281","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","75.9786","-26.4225","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C282","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","75.9786","-27.9464","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C284","FP-C0603C106M9PACTU-MFG","94.8000","-86.8150","0","TopLayer","10uF_6.3V_0603","CAP CER 10UF 6.3V X5R 0603"
"C285","FP-GRM15-MFG","92.5588","-83.2280","180","TopLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"CR1","TO252(DPAK)_DIO","73.5400","-12.0053","90","TopLayer","MBRD10200CT-13","No Description Available"
"D1","SOT143-4L","-1.9000","-89.7878","90","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D2","SOT143-4L","-1.1000","-5.5500","0","BottomLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D3","SOT143-4L","56.2300","-16.7750","180","BottomLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D4","ONSC-SOT-323-3-419-04_V","55.2585","-80.4375","0","TopLayer","BAT54CWT1G","Dual Series Cathode Schottky Barrier Diodes, 3-Pin SOT-323, Pb-Free, Tape and Reel"
"D5","SOT143-4L","85.5778","-20.1899","270","BottomLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D6","SOT143-4L","66.8415","-18.3250","180","BottomLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D7","SOT143-4L","94.5500","-20.5835","180","BottomLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D9","FP-LTST-C191KGKT-MFG","-4.3400","-65.4000","180","TopLayer","LTST-C191KGKT","LED GREEN CLEAR SMD"
"D10","FP-LTST-C191KGKT-MFG","-4.3400","-67.0705","180","TopLayer","LTST-C191KGKT","LED GREEN CLEAR SMD"
"D11","FP-LTST-C191KGKT-MFG","-4.3400","-68.5709","180","TopLayer","LTST-C191KGKT","LED GREEN CLEAR SMD"
"D12","FP-LTST-C191KGKT-MFG","62.9425","-86.2129","0","TopLayer","LTST-C191KGKT","LED GREEN CLEAR SMD"
"D23","FP-DO-214AB_SMC_J-Bend-MFG","62.6970","-7.9014","270","TopLayer","SMDJ12A","TVS DIODE 12V 19.9V DO214AB"
"F1","FUSM1608X60N","69.4446","-7.0144","90","TopLayer","FUSE_0603_5.00A","FUSE SLOW 5.00A 32V M 0603"
"FB1","FP-BLM18-0_15-t0_8-IPC_B","37.6333","-13.7390","180","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB2","FP-BLM18-0_15-t0_8-IPC_B","37.5960","-11.3390","180","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB3","FP-BLM18-0_15-t0_8-IPC_B","34.5982","-28.7539","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB4","FP-BLM18-0_15-t0_8-IPC_B","34.5982","-24.6532","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB5","FP-742792641-MFG","71.4724","-54.1451","90","TopLayer","742792641","FERRITE BEAD 300 OHM 0603 1LN"
"FB6","FP-BLM18-0_15-t0_8-IPC_B","35.2645","-38.2533","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB7","FP-BLM18-0_15-t0_8-IPC_B","35.6434","-43.0183","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB8","FP-BLM18-0_15-t0_8-IPC_B","34.2154","-54.5140","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB9","FP-BLM18-0_15-t0_8-IPC_B","34.2072","-57.7119","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"J1","TECO-1367073-1_V","33.9000","-55.7500","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J2","FP-2199119-3-MFG","90.0000","-29.1019","0","TopLayer","2199119-3","CONN M.2 FEMALE 67POS 0.020 GOLD"
"J5","AMPHENOL_U77A461M2081","21.5500","-34.3700","270","TopLayer","U77A461M2081",""
"J6","TECO-1367073-1_V","33.8864","-27.2500","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J7","TECO-1367073-1_V","33.9000","-41.5000","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J8","TECO-1367073-1_V","33.9000","-13.0000","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J9","FP-1586041-6-MFG","83.8014","-10.1629","270","TopLayer","1586041-6","CONN HEADER R/A 6POS 4.2MM"
"J10","BELS-L829-1J1T-43_V","6.2170","-78.6470","90","TopLayer","L829-1J1T-43","Gigabit MagJack(R) Ultra Low Profile, 10/100/1000 Base-T, 19-Pin THD, RoHS, Tray"
"L1","FP-IHLP-1616BZ-FP_1_8545x-MFG","28.3270","-85.0860","0","TopLayer","1uH_4.5A_27mOhm","Fixed Inductors Commercial Low DCR Series SMT 1uH 4.5A 27m? 20%"
"L2","SMD-0402","50.9643","-53.1980","90","TopLayer","742792780","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L3","SMD-0402","56.9966","-26.4664","270","TopLayer","742792780","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L4","SMD-0402","52.9178","-53.3151","90","TopLayer","742792780","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L5","SMD-0402","54.1125","-26.3763","270","TopLayer","742792780","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L6","SMD-0402","58.0885","-26.4455","270","TopLayer","742792780","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
